group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Path Exploration Strategies,Coin Flip,simple-assignment-1-35.c,,,87110726.0,ns,2
Path Exploration Strategies,Coin Flip,simple-assignment-1-35.c,,,285523046.0,ns,4
Path Exploration Strategies,Coin Flip,simple-assignment-1-35.c,,,417910553.0,ns,6
Path Exploration Strategies,Coin Flip,simple-assignment-1-35.c,,,505007661.0,ns,8
Path Exploration Strategies,Coin Flip,simple-assignment-1-35.c,,,636289234.0,ns,10
Path Exploration Strategies,Coin Flip,simple-assignment-1-35.c,,,723724063.0,ns,12
Path Exploration Strategies,Coin Flip,simple-assignment-1-35.c,,,966579432.0,ns,14
Path Exploration Strategies,Coin Flip,simple-assignment-1-35.c,,,921231586.0,ns,16
Path Exploration Strategies,Coin Flip,simple-assignment-1-35.c,,,1229790055.0,ns,18
Path Exploration Strategies,Coin Flip,simple-assignment-1-35.c,,,1118907073.0,ns,20
