group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Path Exploration Strategies,Shortest Path,simple-if-else-1-35.c,,,173121710.0,ns,2
Path Exploration Strategies,Shortest Path,simple-if-else-1-35.c,,,346112528.0,ns,4
Path Exploration Strategies,Shortest Path,simple-if-else-1-35.c,,,519524443.0,ns,6
Path Exploration Strategies,Shortest Path,simple-if-else-1-35.c,,,692404095.0,ns,8
Path Exploration Strategies,Shortest Path,simple-if-else-1-35.c,,,865631236.0,ns,10
Path Exploration Strategies,Shortest Path,simple-if-else-1-35.c,,,1038854067.0,ns,12
Path Exploration Strategies,Shortest Path,simple-if-else-1-35.c,,,1212066281.0,ns,14
Path Exploration Strategies,Shortest Path,simple-if-else-1-35.c,,,1385823686.0,ns,16
Path Exploration Strategies,Shortest Path,simple-if-else-1-35.c,,,1558547089.0,ns,18
Path Exploration Strategies,Shortest Path,simple-if-else-1-35.c,,,1731647265.0,ns,20
