group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Path Exploration Strategies,Coin Flip,multiple-read.c,,,92605182.0,ns,4
Path Exploration Strategies,Coin Flip,multiple-read.c,,,185407957.0,ns,8
Path Exploration Strategies,Coin Flip,multiple-read.c,,,277163918.0,ns,12
Path Exploration Strategies,Coin Flip,multiple-read.c,,,370193880.0,ns,16
Path Exploration Strategies,Coin Flip,multiple-read.c,,,462024899.0,ns,20
Path Exploration Strategies,Coin Flip,multiple-read.c,,,554915919.0,ns,24
Path Exploration Strategies,Coin Flip,multiple-read.c,,,648020545.0,ns,28
Path Exploration Strategies,Coin Flip,multiple-read.c,,,740640393.0,ns,32
Path Exploration Strategies,Coin Flip,multiple-read.c,,,831387803.0,ns,36
Path Exploration Strategies,Coin Flip,multiple-read.c,,,924780889.0,ns,40
