group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Path Exploration Strategies,Shortest Path,echo-line.c,,,98521140.0,ns,5
Path Exploration Strategies,Shortest Path,echo-line.c,,,197275154.0,ns,10
Path Exploration Strategies,Shortest Path,echo-line.c,,,295886721.0,ns,15
Path Exploration Strategies,Shortest Path,echo-line.c,,,394317819.0,ns,20
Path Exploration Strategies,Shortest Path,echo-line.c,,,493167598.0,ns,25
Path Exploration Strategies,Shortest Path,echo-line.c,,,591712551.0,ns,30
Path Exploration Strategies,Shortest Path,echo-line.c,,,690747672.0,ns,35
Path Exploration Strategies,Shortest Path,echo-line.c,,,788796288.0,ns,40
Path Exploration Strategies,Shortest Path,echo-line.c,,,887524623.0,ns,45
Path Exploration Strategies,Shortest Path,echo-line.c,,,986122343.0,ns,50
