group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Path Exploration Strategies,Coin Flip,if-else.c,,,83003862.0,ns,2
Path Exploration Strategies,Coin Flip,if-else.c,,,186046151.0,ns,4
Path Exploration Strategies,Coin Flip,if-else.c,,,268931395.0,ns,6
Path Exploration Strategies,Coin Flip,if-else.c,,,434651660.0,ns,8
Path Exploration Strategies,Coin Flip,if-else.c,,,517034715.0,ns,10
Path Exploration Strategies,Coin Flip,if-else.c,,,600167807.0,ns,12
Path Exploration Strategies,Coin Flip,if-else.c,,,682424248.0,ns,14
Path Exploration Strategies,Coin Flip,if-else.c,,,807218152.0,ns,16
Path Exploration Strategies,Coin Flip,if-else.c,,,930716130.0,ns,18
Path Exploration Strategies,Coin Flip,if-else.c,,,993193290.0,ns,20
