group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Path Exploration Strategies,Coin Flip,if-else.c,,,94317822.0,ns,2
Path Exploration Strategies,Coin Flip,if-else.c,,,189008844.0,ns,4
Path Exploration Strategies,Coin Flip,if-else.c,,,282751580.0,ns,6
Path Exploration Strategies,Coin Flip,if-else.c,,,377318691.0,ns,8
Path Exploration Strategies,Coin Flip,if-else.c,,,471545945.0,ns,10
Path Exploration Strategies,Coin Flip,if-else.c,,,565531054.0,ns,12
Path Exploration Strategies,Coin Flip,if-else.c,,,678959084.0,ns,14
Path Exploration Strategies,Coin Flip,if-else.c,,,773513688.0,ns,16
Path Exploration Strategies,Coin Flip,if-else.c,,,848562768.0,ns,18
Path Exploration Strategies,Coin Flip,if-else.c,,,961552554.0,ns,20
