group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Path Exploration Strategies,Shortest Path,multiple-read.c,,,92960533.0,ns,4
Path Exploration Strategies,Shortest Path,multiple-read.c,,,185779201.0,ns,8
Path Exploration Strategies,Shortest Path,multiple-read.c,,,278654908.0,ns,12
Path Exploration Strategies,Shortest Path,multiple-read.c,,,371906377.0,ns,16
Path Exploration Strategies,Shortest Path,multiple-read.c,,,464461435.0,ns,20
Path Exploration Strategies,Shortest Path,multiple-read.c,,,558043675.0,ns,24
Path Exploration Strategies,Shortest Path,multiple-read.c,,,650851900.0,ns,28
Path Exploration Strategies,Shortest Path,multiple-read.c,,,743473766.0,ns,32
Path Exploration Strategies,Shortest Path,multiple-read.c,,,837297450.0,ns,36
Path Exploration Strategies,Shortest Path,multiple-read.c,,,929525200.0,ns,40
