group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Path Exploration Strategies,Coin Flip,recursive-fibonacci-1-10.c,,,328670576.0,ns,1
Path Exploration Strategies,Coin Flip,recursive-fibonacci-1-10.c,,,1827061302.0,ns,1
Path Exploration Strategies,Coin Flip,recursive-fibonacci-1-10.c,,,1971206807.0,ns,1
Path Exploration Strategies,Coin Flip,recursive-fibonacci-1-10.c,,,388553992.0,ns,1
Path Exploration Strategies,Coin Flip,recursive-fibonacci-1-10.c,,,2008241326.0,ns,1
Path Exploration Strategies,Coin Flip,recursive-fibonacci-1-10.c,,,410777267.0,ns,1
Path Exploration Strategies,Coin Flip,recursive-fibonacci-1-10.c,,,285759456.0,ns,1
Path Exploration Strategies,Coin Flip,recursive-fibonacci-1-10.c,,,2042290465.0,ns,1
Path Exploration Strategies,Coin Flip,recursive-fibonacci-1-10.c,,,527930362.0,ns,1
Path Exploration Strategies,Coin Flip,recursive-fibonacci-1-10.c,,,570678517.0,ns,1
