group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Path Exploration Strategies,Shortest Path,multiple-read.c,,,94715901.0,ns,4
Path Exploration Strategies,Shortest Path,multiple-read.c,,,189642926.0,ns,8
Path Exploration Strategies,Shortest Path,multiple-read.c,,,284513060.0,ns,12
Path Exploration Strategies,Shortest Path,multiple-read.c,,,379338602.0,ns,16
Path Exploration Strategies,Shortest Path,multiple-read.c,,,474335236.0,ns,20
Path Exploration Strategies,Shortest Path,multiple-read.c,,,569182130.0,ns,24
Path Exploration Strategies,Shortest Path,multiple-read.c,,,663286684.0,ns,28
Path Exploration Strategies,Shortest Path,multiple-read.c,,,758800608.0,ns,32
Path Exploration Strategies,Shortest Path,multiple-read.c,,,852856663.0,ns,36
Path Exploration Strategies,Shortest Path,multiple-read.c,,,948004134.0,ns,40
