group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Path Exploration Strategies,Shortest Path,multiple-read.c,,,92295161.0,ns,4
Path Exploration Strategies,Shortest Path,multiple-read.c,,,185123794.0,ns,8
Path Exploration Strategies,Shortest Path,multiple-read.c,,,276583635.0,ns,12
Path Exploration Strategies,Shortest Path,multiple-read.c,,,369072136.0,ns,16
Path Exploration Strategies,Shortest Path,multiple-read.c,,,460953968.0,ns,20
Path Exploration Strategies,Shortest Path,multiple-read.c,,,552539576.0,ns,24
Path Exploration Strategies,Shortest Path,multiple-read.c,,,645890239.0,ns,28
Path Exploration Strategies,Shortest Path,multiple-read.c,,,736475745.0,ns,32
Path Exploration Strategies,Shortest Path,multiple-read.c,,,829698231.0,ns,36
Path Exploration Strategies,Shortest Path,multiple-read.c,,,921644920.0,ns,40
