group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Path Exploration Strategies,Coin Flip,multiple-read.c,,,94979354.0,ns,4
Path Exploration Strategies,Coin Flip,multiple-read.c,,,189770208.0,ns,8
Path Exploration Strategies,Coin Flip,multiple-read.c,,,284569809.0,ns,12
Path Exploration Strategies,Coin Flip,multiple-read.c,,,379192191.0,ns,16
Path Exploration Strategies,Coin Flip,multiple-read.c,,,473951309.0,ns,20
Path Exploration Strategies,Coin Flip,multiple-read.c,,,569034160.0,ns,24
Path Exploration Strategies,Coin Flip,multiple-read.c,,,663454527.0,ns,28
Path Exploration Strategies,Coin Flip,multiple-read.c,,,757920308.0,ns,32
Path Exploration Strategies,Coin Flip,multiple-read.c,,,853185296.0,ns,36
Path Exploration Strategies,Coin Flip,multiple-read.c,,,948110190.0,ns,40
