group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Path Exploration Strategies,Shortest Path,if-else.c,,,124948691.0,ns,2
Path Exploration Strategies,Shortest Path,if-else.c,,,250097583.0,ns,4
Path Exploration Strategies,Shortest Path,if-else.c,,,375093093.0,ns,6
Path Exploration Strategies,Shortest Path,if-else.c,,,500017091.0,ns,8
Path Exploration Strategies,Shortest Path,if-else.c,,,624718339.0,ns,10
Path Exploration Strategies,Shortest Path,if-else.c,,,750160126.0,ns,12
Path Exploration Strategies,Shortest Path,if-else.c,,,875341681.0,ns,14
Path Exploration Strategies,Shortest Path,if-else.c,,,1000222250.0,ns,16
Path Exploration Strategies,Shortest Path,if-else.c,,,1125048842.0,ns,18
Path Exploration Strategies,Shortest Path,if-else.c,,,1250175721.0,ns,20
