group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Path Exploration Strategies,Coin Flip,count_up_down-1.c,,,127484988.0,ns,1
Path Exploration Strategies,Coin Flip,count_up_down-1.c,,,235967998.0,ns,2
Path Exploration Strategies,Coin Flip,count_up_down-1.c,,,344179700.0,ns,3
Path Exploration Strategies,Coin Flip,count_up_down-1.c,,,471468404.0,ns,4
Path Exploration Strategies,Coin Flip,count_up_down-1.c,,,579533571.0,ns,5
Path Exploration Strategies,Coin Flip,count_up_down-1.c,,,709067268.0,ns,6
Path Exploration Strategies,Coin Flip,count_up_down-1.c,,,835277795.0,ns,7
Path Exploration Strategies,Coin Flip,count_up_down-1.c,,,941906826.0,ns,8
Path Exploration Strategies,Coin Flip,count_up_down-1.c,,,1049683933.0,ns,9
Path Exploration Strategies,Coin Flip,count_up_down-1.c,,,1180068309.0,ns,10
