group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Path Exploration Strategies,Shortest Path,multiple-read.c,,,96415606.0,ns,4
Path Exploration Strategies,Shortest Path,multiple-read.c,,,192988837.0,ns,8
Path Exploration Strategies,Shortest Path,multiple-read.c,,,289388284.0,ns,12
Path Exploration Strategies,Shortest Path,multiple-read.c,,,386085934.0,ns,16
Path Exploration Strategies,Shortest Path,multiple-read.c,,,482158224.0,ns,20
Path Exploration Strategies,Shortest Path,multiple-read.c,,,578657501.0,ns,24
Path Exploration Strategies,Shortest Path,multiple-read.c,,,675646659.0,ns,28
Path Exploration Strategies,Shortest Path,multiple-read.c,,,772330120.0,ns,32
Path Exploration Strategies,Shortest Path,multiple-read.c,,,868554681.0,ns,36
Path Exploration Strategies,Shortest Path,multiple-read.c,,,964806157.0,ns,40
